Anio,Mes,Dia,Hora,TotalGeneradas,TotalCanceladas,TotalCanceladasConCupones,TotalNoCanceladasConCupones,TotalNoCanceladasSinCupones
2017,7,14,17,3986,233,9,28,3725
2017,7,14,18,3860,230,14,24,3606
2017,7,14,19,3655,190,6,30,3435
2017,7,14,20,3535,164,5,26,3345
2017,7,14,21,3099,145,8,23,2931
2017,7,14,22,3412,174,6,20,3218
2017,7,14,23,3325,158,5,28,3139
2017,7,15,0,3313,157,3,18,3138
2017,7,15,1,3221,152,4,18,3051
2017,7,15,2,3105,163,7,12,2930
2017,7,15,3,2150,122,4,9,2019
2017,7,15,4,1421,79,2,6,1336
2017,7,15,5,824,43,3,1,780
2017,7,15,6,498,37,0,2,459
2017,7,15,7,355,21,0,2,332
2017,7,15,8,266,17,0,0,249
2017,7,15,9,401,20,0,0,381
2017,7,15,10,734,41,1,3,690
2017,7,15,11,1345,58,1,5,1282
2017,7,15,12,2059,79,2,10,1970
2017,7,15,13,2615,130,4,18,2467
2017,7,15,14,3086,161,6,23,2902
2017,7,15,15,3128,195,9,16,2917
2017,7,15,16,3069,182,12,16,2871
2017,7,15,17,3143,186,7,21,2936
2017,7,15,18,3026,160,5,17,2849
2017,7,15,19,2984,137,3,18,2829
2017,7,15,20,2983,121,2,10,2852
2017,7,15,21,2935,161,2,16,2758
2017,7,15,22,2909,143,0,14,2752
2017,7,15,23,3250,145,3,18,3087
2017,7,16,0,3034,141,3,13,2880
2017,7,16,1,2778,128,2,15,2635
2017,7,16,2,2713,106,1,14,2593
2017,7,16,3,2134,102,2,9,2023
2017,7,16,4,1259,54,1,3,1202
2017,7,16,5,909,42,1,2,865
2017,7,16,6,484,28,1,1,455
2017,7,16,7,334,10,1,2,322
2017,7,16,8,218,8,0,0,210
2017,7,16,9,296,6,0,1,289
2017,7,16,10,588,19,0,3,566
2017,7,16,11,918,38,0,2,878
2017,7,16,12,1467,64,1,3,1400
2017,7,16,13,2210,107,1,8,2095
2017,7,16,14,2589,129,3,9,2451
2017,7,16,15,2749,135,1,14,2600
2017,7,16,16,2729,127,3,17,2585
2017,7,16,17,2753,130,4,13,2610
2017,7,16,18,2997,150,5,22,2825
2017,7,16,19,3202,157,1,12,3033
2017,7,16,20,3043,141,5,13,2889
2017,7,16,21,3243,157,4,24,3062
2017,7,16,22,3472,158,0,18,3296
2017,7,16,23,3748,158,5,22,3568
2017,7,17,0,3742,155,6,18,3569
2017,7,17,1,3549,177,3,18,3354
2017,7,17,2,3228,133,1,21,3074
2017,7,17,3,2468,110,1,14,2344
2017,7,17,4,1384,55,2,3,1326
2017,7,17,5,670,36,0,4,630
2017,7,17,6,407,23,1,1,383
2017,7,17,7,275,16,0,2,257
2017,7,17,8,261,13,0,0,248
2017,7,17,9,343,21,0,1,321
2017,7,17,10,956,37,0,3,916
2017,7,17,11,1892,79,1,9,1804
2017,7,17,12,2776,122,6,27,2627
2017,7,17,13,3269,132,1,30,3107
2017,7,17,14,4072,181,4,55,3836
2017,7,17,15,4274,187,4,37,4050
2017,7,17,16,4435,197,6,38,4200
2017,7,17,17,4552,216,6,36,4300
2017,7,17,18,4446,210,4,35,4201
2017,7,17,19,4494,221,5,26,4247
2017,7,17,20,3857,192,6,33,3632
2017,7,17,21,3949,190,10,32,3727
2017,7,17,22,4204,206,6,25,3973
2017,7,17,23,4374,208,3,38,4128
2017,7,18,0,4545,197,7,33,4315
2017,7,18,1,4537,232,11,46,4259
2017,7,18,2,3805,192,3,27,3586
2017,7,18,3,2619,123,4,10,2486
2017,7,18,4,1515,69,5,10,1436
2017,7,18,5,852,39,1,7,806
2017,7,18,6,483,23,0,0,460
2017,7,18,7,428,12,1,0,416
2017,7,18,8,326,10,0,1,315
2017,7,18,9,636,22,1,4,610
2017,7,18,10,1194,53,1,6,1135
2017,7,18,11,2308,99,5,10,2199
2017,7,18,12,3373,140,7,37,3196
2017,7,18,13,4385,200,3,43,4142
2017,7,18,14,4672,183,3,48,4441
2017,7,18,15,4757,168,3,46,4543
2017,7,18,16,4898,219,11,29,4650
2017,7,18,17,4779,189,10,43,4547
2017,7,18,18,4789,231,9,39,4519
2017,7,18,19,4575,187,6,47,4341
2017,7,18,20,4396,190,12,38,4168
2017,7,18,21,4094,183,10,29,3882
2017,7,18,22,4269,204,4,25,4040
2017,7,18,23,4432,189,3,28,4215
2017,7,19,0,4414,198,6,36,4180
2017,7,19,1,4355,224,11,32,4099
2017,7,19,2,3772,171,9,21,3580
2017,7,19,3,3016,103,2,21,2892
2017,7,19,4,1636,63,0,4,1569
2017,7,19,5,777,44,0,3,730
2017,7,19,6,441,37,2,0,404
2017,7,19,7,408,18,1,2,388
2017,7,19,8,424,16,0,0,408
2017,7,19,9,555,25,0,0,530
2017,7,19,10,1001,47,1,10,944
2017,7,19,11,1938,70,4,20,1848
2017,7,19,12,2963,144,12,38,2781
2017,7,19,13,4048,231,18,52,3765
2017,7,19,14,4346,221,17,70,4055
2017,7,19,15,4012,191,13,35,3786
2017,7,19,16,4132,208,8,38,3886
2017,7,19,17,4367,194,4,44,4129
2017,7,19,18,4386,210,8,46,4130
2017,7,19,19,4259,217,11,39,4003
2017,7,19,20,3917,218,11,35,3664
2017,7,19,21,3662,172,2,29,3461
2017,7,19,22,3825,207,3,24,3594
2017,7,19,23,4070,206,9,31,3833
2017,7,20,0,3912,206,8,34,3672
2017,7,20,1,3936,165,4,26,3745
2017,7,20,2,3346,168,6,23,3155
2017,7,20,3,2304,122,6,9,2173
2017,7,20,4,1545,78,2,15,1452
2017,7,20,5,711,48,2,4,659
2017,7,20,6,467,21,1,2,444
2017,7,20,7,381,17,0,1,363
2017,7,20,8,430,10,1,2,418
2017,7,20,9,502,24,0,2,476
2017,7,20,10,899,46,0,4,849
2017,7,20,11,1929,85,4,23,1821
2017,7,20,12,2905,119,2,41,2745
2017,7,20,13,3437,161,8,41,3235
2017,7,20,14,3898,177,11,41,3680
2017,7,20,15,3642,159,4,52,3431
2017,7,20,16,3866,176,8,41,3649
2017,7,20,17,3948,170,10,57,3721
2017,7,20,18,3862,157,4,46,3659
2017,7,20,19,3571,166,13,52,3353
2017,7,20,20,3095,139,7,52,2904
2017,7,20,21,3104,160,10,22,2922
2017,7,20,22,4299,240,9,44,4015
2017,7,20,23,4320,254,12,39,4027
2017,7,21,0,4202,241,4,39,3922
2017,7,21,1,3950,211,6,35,3704
2017,7,21,2,3037,185,5,18,2834
2017,7,21,3,2154,118,1,9,2027
2017,7,21,4,1333,75,2,7,1251
2017,7,21,5,758,45,2,4,709
2017,7,21,6,486,30,0,2,454
2017,7,21,7,426,11,1,1,414
2017,7,21,8,423,14,0,1,408
2017,7,21,9,576,24,0,5,547
2017,7,21,10,992,48,2,6,938
2017,7,21,11,1866,76,1,10,1780
2017,7,21,12,2884,155,7,24,2705
2017,7,21,13,3494,178,7,45,3271
2017,7,21,14,4167,209,7,44,3914
2017,7,21,15,3807,191,8,36,3580
2017,7,21,16,3815,167,8,21,3627
2017,7,21,17,4158,199,4,29,3930
2017,7,21,18,3686,179,10,33,3474
2017,7,21,19,3507,147,5,35,3325
2017,7,21,20,3184,140,10,31,3013
2017,7,21,21,3122,152,4,19,2951
2017,7,21,22,3144,163,8,17,2964
2017,7,21,23,3233,185,2,23,3025
2017,7,22,0,3174,135,6,17,3022
2017,7,22,1,3003,126,5,23,2854
2017,7,22,2,2515,127,6,9,2379
2017,7,22,3,1925,81,2,4,1840
2017,7,22,4,1341,65,0,4,1272
2017,7,22,5,850,35,3,5,810
2017,7,22,6,512,27,0,0,485
2017,7,22,7,321,30,0,1,290
2017,7,22,8,247,13,0,2,232
2017,7,22,9,367,31,0,0,336
2017,7,22,10,618,31,1,2,585
2017,7,22,11,1068,46,3,4,1018
2017,7,22,12,2014,93,3,9,1912
2017,7,22,13,2514,123,9,10,2381
2017,7,22,14,2782,126,5,31,2625
2017,7,22,15,2615,122,2,19,2474
2017,7,22,16,2744,103,7,17,2624
2017,7,22,17,2626,137,4,20,2469
2017,7,22,18,2707,116,6,10,2581
2017,7,22,19,2773,114,1,12,2647
2017,7,22,20,2410,106,1,12,2292
2017,7,22,21,2731,120,1,18,2593
2017,7,22,22,2775,146,3,18,2611
2017,7,22,23,2968,142,4,20,2806
2017,7,23,0,2878,132,1,16,2730
2017,7,23,1,2756,101,2,16,2639
2017,7,23,2,2321,107,2,13,2201
2017,7,23,3,2028,73,0,11,1944
2017,7,23,4,1318,67,2,7,1244
2017,7,23,5,796,43,0,2,751
2017,7,23,6,551,29,0,3,519
2017,7,23,7,328,14,1,0,314
2017,7,23,8,272,12,0,0,260
2017,7,23,9,306,13,0,1,292
2017,7,23,10,482,20,0,1,461
2017,7,23,11,975,40,0,2,933
2017,7,23,12,1557,80,2,7,1470
2017,7,23,13,2072,87,1,8,1977
2017,7,23,14,2429,108,7,12,2309
2017,7,23,15,2454,123,1,17,2314
2017,7,23,16,2530,158,5,14,2358
2017,7,23,17,2687,136,4,5,2546
2017,7,23,18,2749,138,5,14,2597
2017,7,23,19,2631,101,4,10,2520
2017,7,23,20,2919,148,1,9,2762
2017,7,23,21,2924,138,1,15,2771
2017,7,23,22,3492,148,2,24,3320
2017,7,23,23,3952,157,4,27,3768
2017,7,24,0,3788,170,7,20,3598
2017,7,24,1,3771,167,7,22,3582
2017,7,24,2,3284,117,2,19,3148
2017,7,24,3,2210,92,4,11,2107
2017,7,24,4,1510,62,1,5,1443
2017,7,24,5,782,39,2,4,739
2017,7,24,6,512,18,2,2,492
2017,7,24,7,358,17,0,0,341
2017,7,24,8,246,10,0,0,236
2017,7,24,9,442,15,0,0,427
2017,7,24,10,836,26,0,3,807
2017,7,24,11,1716,66,1,12,1638
2017,7,24,12,2748,116,5,22,2610
2017,7,24,13,3732,160,6,31,3541
2017,7,24,14,4294,185,9,34,4075
2017,7,24,15,4145,168,4,30,3947
2017,7,24,16,4135,179,4,22,3934
2017,7,24,17,4441,185,7,31,4225
2017,7,24,18,4437,198,5,21,4218
2017,7,24,19,3327,123,10,27,3177
2017,7,24,20,1305,56,6,11,1238
2017,7,24,21,4080,211,6,46,3823
2017,7,24,22,4385,191,10,19,4175
2017,7,24,23,4770,229,5,16,4525
2017,7,25,0,4713,193,4,19,4501
2017,7,25,1,4515,212,9,21,4282
2017,7,25,2,3579,188,10,19,3372
2017,7,25,3,2784,133,3,15,2636
2017,7,25,4,1942,64,1,8,1870
2017,7,25,5,955,31,2,2,922
2017,7,25,6,553,35,4,3,515
2017,7,25,7,308,20,0,1,287
2017,7,25,8,330,15,0,0,315
2017,7,25,9,482,17,0,4,461
2017,7,25,10,1025,37,1,7,981
2017,7,25,11,2255,79,0,12,2164
2017,7,25,12,3258,139,3,29,3090
2017,7,25,13,4202,179,4,21,4002
2017,7,25,14,4474,183,7,38,4253
2017,7,25,15,4191,174,8,35,3982
2017,7,25,16,4616,186,8,29,4401
2017,7,25,17,4595,213,10,54,4328
2017,7,25,18,4408,181,4,34,4193
2017,7,25,19,4580,174,4,33,4373
2017,7,25,20,4099,166,8,26,3907
2017,7,25,21,3757,166,2,22,3569
2017,7,25,22,4176,204,8,30,3942
2017,7,25,23,4374,175,3,30,4169
2017,7,26,0,4556,209,8,31,4316
2017,7,26,1,4383,187,6,34,4162
2017,7,26,2,3744,163,2,19,3562
2017,7,26,3,2802,120,1,16,2666
2017,7,26,4,1697,85,2,15,1597
2017,7,26,5,881,34,2,3,844
2017,7,26,6,572,35,1,1,536
2017,7,26,7,422,15,1,5,402
2017,7,26,8,478,26,0,1,451
2017,7,26,9,670,26,0,1,643
2017,7,26,10,1164,50,1,2,1112
2017,7,26,11,2502,97,2,19,2386
2017,7,26,12,3529,144,3,20,3365
2017,7,26,13,4166,187,9,42,3937
2017,7,26,14,4402,169,5,32,4201
2017,7,26,15,4079,200,9,40,3839
2017,7,26,16,3935,169,7,29,3737
2017,7,26,17,4662,220,6,27,4415
2017,7,26,18,4380,219,9,30,4131
2017,7,26,19,3934,199,10,26,3709
2017,7,26,20,3910,181,5,34,3695
2017,7,26,21,3757,191,5,35,3531
2017,7,26,22,4189,231,13,36,3922
2017,7,26,23,4403,189,3,17,4197
2017,7,27,0,4277,202,5,30,4045
2017,7,27,1,4146,187,8,30,3929
2017,7,27,2,3290,156,5,16,3118
2017,7,27,3,2455,117,7,15,2323
2017,7,27,4,1651,63,1,5,1583
2017,7,27,5,953,37,1,5,911
2017,7,27,6,440,26,1,2,412
2017,7,27,7,414,13,0,0,401
2017,7,27,8,417,14,0,0,403
2017,7,27,9,534,13,1,1,520
2017,7,27,10,1073,40,0,2,1031
2017,7,27,11,2038,85,3,10,1943
2017,7,27,12,3353,140,3,24,3189
2017,7,27,13,4051,160,7,27,3864
2017,7,27,14,4254,200,8,36,4018
2017,7,27,15,4129,181,10,32,3916
2017,7,27,16,4371,191,8,36,4144
2017,7,27,17,4188,203,5,34,3951
2017,7,27,18,4238,182,9,27,4029
2017,7,27,19,4342,195,11,32,4115
2017,7,27,20,3915,187,5,34,3694
2017,7,27,21,3288,147,7,24,3117
2017,7,27,22,4162,176,7,22,3964
2017,7,27,23,3910,177,7,20,3713
2017,7,28,0,3820,211,10,16,3593
2017,7,28,1,4143,197,6,26,3920
2017,7,28,2,3448,170,4,17,3261
2017,7,28,3,2706,119,3,19,2568
2017,7,28,4,1569,62,2,10,1497
2017,7,28,5,776,39,0,1,736
2017,7,28,6,455,19,0,2,434
2017,7,28,7,311,17,2,2,292
2017,7,28,8,379,22,0,3,354
2017,7,28,9,519,18,1,2,499
2017,7,28,10,1117,55,3,6,1056
2017,7,28,11,2052,90,1,9,1953
2017,7,28,12,2991,132,3,19,2840
2017,7,28,13,3872,189,4,38,3645
2017,7,28,14,3992,174,8,30,3788
2017,7,28,15,3705,187,8,29,3489
2017,7,28,16,3866,180,10,33,3653
2017,7,28,17,4018,184,15,30,3804
2017,7,28,18,3591,148,8,34,3409
2017,7,28,19,3647,170,6,38,3439
2017,7,28,20,3503,180,10,27,3296
2017,7,28,21,3400,179,8,29,3192
2017,7,28,22,3258,153,7,29,3076
2017,7,28,23,3447,161,4,20,3266
2017,7,29,0,3258,119,6,17,3122
2017,7,29,1,3234,176,3,16,3042
2017,7,29,2,2993,143,4,8,2842
2017,7,29,3,2316,113,8,10,2193
2017,7,29,4,1477,76,2,7,1394
2017,7,29,5,769,35,3,5,729
2017,7,29,6,493,26,1,1,466
2017,7,29,7,377,27,1,1,349
2017,7,29,8,293,17,1,2,274
2017,7,29,9,351,12,0,1,338
2017,7,29,10,701,31,2,5,665
2017,7,29,11,1350,51,0,2,1297
2017,7,29,12,1940,91,4,5,1844
2017,7,29,13,2668,122,1,10,2536
2017,7,29,14,2970,150,8,13,2807
2017,7,29,15,3020,141,6,21,2858
2017,7,29,16,3008,125,7,17,2866
2017,7,29,17,3066,153,8,14,2899
2017,7,29,18,2915,151,3,13,2751
2017,7,29,19,2697,118,5,14,2565
2017,7,29,20,2804,138,2,13,2653
2017,7,29,21,2765,109,3,10,2646
2017,7,29,22,2970,122,3,20,2828
2017,7,29,23,3026,128,4,20,2878
2017,7,30,0,3019,146,5,15,2858
2017,7,30,1,2791,116,1,14,2661
2017,7,30,2,2519,110,2,7,2402
2017,7,30,3,2120,102,3,9,2009
2017,7,30,4,1398,51,2,9,1338
2017,7,30,5,923,36,1,4,883
2017,7,30,6,562,23,0,1,538
2017,7,30,7,345,10,1,1,334
2017,7,30,8,269,13,1,0,256
2017,7,30,9,291,23,0,2,266
2017,7,30,10,536,22,1,2,512
2017,7,30,11,973,40,1,2,931
2017,7,30,12,1566,64,1,3,1499
2017,7,30,13,2219,82,0,14,2123
2017,7,30,14,2524,115,3,11,2398
2017,7,30,15,2795,97,5,23,2675
2017,7,30,16,3208,135,1,22,3051
2017,7,30,17,2965,166,5,21,2778
2017,7,30,18,3356,162,7,21,3173
2017,7,30,19,3351,160,4,27,3164
2017,7,30,20,3236,154,4,18,3064
2017,7,30,21,3600,151,6,29,3420
2017,7,30,22,3897,170,5,43,3684
2017,7,30,23,4416,180,5,33,4203
2017,7,31,0,4459,176,9,35,4248
2017,7,31,1,4340,189,9,25,4126
2017,7,31,2,3945,171,6,29,3745
2017,7,31,3,2729,128,1,13,2588
2017,7,31,4,1526,72,2,5,1449
2017,7,31,5,842,39,1,4,799
2017,7,31,6,504,30,0,3,471
2017,7,31,7,306,18,0,4,284
2017,7,31,8,317,8,1,0,309
2017,7,31,9,530,18,2,0,512
2017,7,31,10,1021,48,0,2,971
2017,7,31,11,1967,95,0,15,1857
2017,7,31,12,3351,146,6,22,3183
2017,7,31,13,4299,196,6,56,4047
2017,7,31,14,4523,192,15,33,4298
2017,7,31,15,4261,189,7,39,4033
2017,7,31,16,4635,225,8,46,4364
2017,7,31,17,4868,213,10,56,4599
2017,7,31,18,4803,225,6,31,4547
2017,7,31,19,4813,227,7,44,4542
2017,7,31,20,4380,192,4,39,4149
2017,7,31,21,4332,191,13,47,4094
2017,7,31,22,4656,221,9,38,4397
2017,7,31,23,5150,243,8,35,4872
2017,8,1,0,4841,214,7,47,4580
2017,8,1,1,4812,246,11,31,4535
2017,8,1,2,4045,173,5,23,3849
2017,8,1,3,2865,149,2,10,2706
2017,8,1,4,1542,80,1,5,1457
2017,8,1,5,818,41,0,2,775
2017,8,1,6,414,19,1,3,392
2017,8,1,7,328,16,0,2,310
2017,8,1,8,343,17,0,0,326
2017,8,1,9,705,43,0,1,661
2017,8,1,10,1289,49,0,2,1238
2017,8,1,11,2252,102,2,20,2130
2017,8,1,12,3128,143,3,11,2974
2017,8,1,13,3976,201,4,26,3749
2017,8,1,14,4372,227,5,19,4126
2017,8,1,15,4336,232,8,22,4082
2017,8,1,16,4777,213,6,31,4533
2017,8,1,17,5148,265,4,32,4851
2017,8,1,18,4874,245,8,35,4594
2017,8,1,19,4761,221,7,42,4498
2017,8,1,20,4330,239,9,29,4062
2017,8,1,21,4014,191,2,20,3803
2017,8,1,22,4567,190,8,28,4349
2017,8,1,23,4893,221,2,34,4638
2017,8,2,0,4897,241,8,33,4623
2017,8,2,1,5087,238,4,33,4816
2017,8,2,2,4363,211,5,20,4132
2017,8,2,3,2962,136,2,9,2817
2017,8,2,4,1786,92,3,8,1686
2017,8,2,5,889,40,0,3,846
2017,8,2,6,496,24,0,3,469
2017,8,2,7,482,18,3,1,463
2017,8,2,8,494,23,0,0,471
2017,8,2,9,683,38,0,1,644
2017,8,2,10,1367,80,3,5,1282
2017,8,2,11,2529,118,1,15,2396
2017,8,2,12,3623,174,7,30,3419
2017,8,2,13,4387,217,3,26,4144
2017,8,2,14,4874,230,11,33,4611
2017,8,2,15,4095,225,8,28,3842
2017,8,2,16,4535,233,7,33,4269
2017,8,2,17,4991,269,7,39,4683
2017,8,2,18,4974,225,7,30,4719
2017,8,2,19,4634,213,9,29,4392
2017,8,2,20,4266,215,4,26,4025
2017,8,2,21,4176,209,6,25,3942
2017,8,2,22,4335,223,5,20,4092
2017,8,2,23,4655,182,3,23,4450
2017,8,3,0,4798,204,4,25,4569
2017,8,3,1,4317,205,2,28,4084
2017,8,3,2,3984,192,7,23,3769
2017,8,3,3,2812,143,3,15,2654
2017,8,3,4,1699,86,1,8,1605
2017,8,3,5,948,35,2,2,911
2017,8,3,6,486,27,0,4,455
2017,8,3,7,361,15,1,0,346
2017,8,3,8,569,11,0,2,556
2017,8,3,9,730,30,0,3,697
2017,8,3,10,1423,48,2,0,1375
2017,8,3,11,2265,122,5,13,2130
2017,8,3,12,3489,168,4,20,3301
2017,8,3,13,4202,207,17,34,3961
2017,8,3,14,4463,209,9,35,4219
2017,8,3,15,4101,186,7,32,3883
2017,8,3,16,4519,250,10,34,4235
2017,8,3,17,4592,207,4,25,4360
2017,8,3,18,4600,242,5,32,4326
2017,8,3,19,4317,233,4,37,4047
2017,8,3,20,3994,185,10,26,3783
2017,8,3,21,3731,162,6,47,3522
2017,8,3,22,4102,204,8,18,3880
2017,8,3,23,4473,199,3,23,4251
2017,8,4,0,4542,183,3,13,4346
2017,8,4,1,4433,181,2,24,4228
2017,8,4,2,3814,188,3,21,3605
2017,8,4,3,2810,133,7,12,2665
2017,8,4,4,1475,75,5,9,1391
2017,8,4,5,851,35,0,3,813
2017,8,4,6,451,23,1,1,427
2017,8,4,7,388,18,0,2,368
2017,8,4,8,542,18,0,2,522
2017,8,4,9,725,25,1,2,698
2017,8,4,10,1298,51,1,6,1241
2017,8,4,11,2408,110,2,4,2294
2017,8,4,12,3461,147,4,20,3294
2017,8,4,13,4057,195,2,26,3836
2017,8,4,14,4364,196,6,22,4146
2017,8,4,15,3935,151,5,30,3754
2017,8,4,16,4453,202,5,27,4224
2017,8,4,17,4145,211,7,24,3910
2017,8,4,18,4010,175,8,36,3799
2017,8,4,19,3874,168,9,26,3680
2017,8,4,20,3465,193,6,18,3254
2017,8,4,21,3296,156,1,20,3120
2017,8,4,22,3520,154,7,16,3350
2017,8,4,23,3519,147,5,17,3355
2017,8,5,0,3436,168,3,14,3254
2017,8,5,1,3421,158,2,14,3249
2017,8,5,2,2857,118,4,16,2723
2017,8,5,3,2397,111,4,10,2276
2017,8,5,4,1409,74,0,4,1331
2017,8,5,5,767,48,0,4,715
2017,8,5,6,489,24,0,3,462
2017,8,5,7,393,19,0,0,374
2017,8,5,8,478,17,0,2,459
2017,8,5,9,521,18,2,1,502
2017,8,5,10,875,28,0,6,841
2017,8,5,11,1568,63,0,4,1501
2017,8,5,12,2208,92,3,11,2105
2017,8,5,13,2538,114,1,21,2403
2017,8,5,14,3041,134,3,19,2888
2017,8,5,15,2973,132,8,17,2824
2017,8,5,16,3050,140,5,18,2892
2017,8,5,17,3111,139,6,10,2962
2017,8,5,18,3013,142,4,8,2863
2017,8,5,19,2757,125,7,12,2620
2017,8,5,20,2847,133,3,8,2706
2017,8,5,21,2870,122,0,20,2728
2017,8,5,22,3144,146,3,21,2977
2017,8,5,23,3374,159,0,14,3201
2017,8,6,0,3294,156,4,8,3130
2017,8,6,1,2964,124,1,16,2824
2017,8,6,2,2743,113,2,13,2617
2017,8,6,3,2144,61,1,5,2078
2017,8,6,4,1482,65,1,4,1413
2017,8,6,5,868,44,0,4,820
2017,8,6,6,547,18,0,2,527
2017,8,6,7,402,18,1,2,382
2017,8,6,8,295,13,0,0,282
2017,8,6,9,361,16,0,2,343
2017,8,6,10,756,31,0,1,724
2017,8,6,11,1164,45,0,3,1116
2017,8,6,12,1839,84,1,3,1752
2017,8,6,13,2446,130,1,8,2308
2017,8,6,14,2784,129,4,18,2637
2017,8,6,15,2898,130,0,5,2763
2017,8,6,16,2694,112,2,10,2572
2017,8,6,17,2883,125,3,13,2745
2017,8,6,18,3168,124,3,13,3031
2017,8,6,19,2820,159,4,14,2647
2017,8,6,20,3164,168,2,14,2982
2017,8,6,21,3418,130,5,19,3269
2017,8,6,22,3638,139,4,19,3480
2017,8,6,23,4325,197,4,22,4106
2017,8,7,0,4385,204,4,23,4158
2017,8,7,1,4295,178,8,16,4101
2017,8,7,2,3727,161,6,24,3542
2017,8,7,3,2487,103,0,22,2362
2017,8,7,4,1426,65,0,6,1355
2017,8,7,5,894,46,0,2,846
2017,8,7,6,530,32,1,1,497
2017,8,7,7,353,14,0,3,336
2017,8,7,8,288,12,0,0,276
2017,8,7,9,675,25,0,2,648
2017,8,7,10,1130,53,2,6,1071
2017,8,7,11,2281,116,1,7,2158
2017,8,7,12,3342,167,4,16,3159
2017,8,7,13,4237,176,5,32,4029
2017,8,7,14,4633,195,4,37,4401
2017,8,7,15,4406,223,4,26,4157
2017,8,7,16,4657,186,5,31,4440
2017,8,7,17,4843,238,4,41,4564
2017,8,7,18,4737,223,10,25,4489
2017,8,7,19,4411,226,4,32,4153
2017,8,7,20,4335,192,3,33,4110
2017,8,7,21,3874,165,1,17,3692
2017,8,7,22,4348,177,4,24,4147
2017,8,7,23,4700,210,3,33,4457
2017,8,8,0,4904,225,5,26,4653
2017,8,8,1,4926,242,4,20,4664
2017,8,8,2,4028,173,1,14,3841
2017,8,8,3,2677,130,1,13,2534
2017,8,8,4,1539,70,1,4,1465
2017,8,8,5,803,42,0,2,759
2017,8,8,6,477,18,1,3,456
2017,8,8,7,328,13,0,0,315
2017,8,8,8,341,16,0,0,325
2017,8,8,9,667,31,0,4,632
2017,8,8,10,1337,59,1,2,1276
2017,8,8,11,2479,89,4,9,2381
2017,8,8,12,3773,163,2,29,3581
2017,8,8,13,4272,169,4,24,4079
2017,8,8,14,4538,188,9,26,4324
2017,8,8,15,5167,225,7,34,4908
2017,8,8,16,4918,202,8,42,4674
2017,8,8,17,4588,203,7,42,4343
2017,8,8,18,4721,243,6,35,4443
2017,8,8,19,4884,225,12,20,4639
2017,8,8,20,4101,192,4,23,3886
2017,8,8,21,3907,161,4,25,3721
2017,8,8,22,4338,185,3,17,4136
2017,8,8,23,4719,216,5,24,4479
2017,8,9,0,4798,199,9,31,4568
2017,8,9,1,4926,201,9,25,4700
2017,8,9,2,3990,175,6,18,3797
2017,8,9,3,2628,136,4,7,2485
2017,8,9,4,1514,81,0,8,1425
2017,8,9,5,781,51,0,0,730
2017,8,9,6,529,16,1,1,512
2017,8,9,7,392,10,0,1,381
2017,8,9,8,513,14,0,4,495
2017,8,9,9,838,28,0,1,809
2017,8,9,10,1372,55,0,3,1314
2017,8,9,11,2497,112,3,13,2372
2017,8,9,12,3499,141,1,25,3333
2017,8,9,13,4130,166,4,24,3940
2017,8,9,14,4575,186,4,34,4355
2017,8,9,15,4445,165,4,24,4256
2017,8,9,16,4300,218,3,28,4054
2017,8,9,17,4421,200,9,28,4193
2017,8,9,18,4745,183,4,25,4537
2017,8,9,19,4355,180,9,27,4148
2017,8,9,20,4187,163,4,28,3996
2017,8,9,21,4017,177,4,21,3819
2017,8,9,22,5414,187,4,9,5218
2017,8,9,23,5283,217,4,30,5036
2017,8,10,0,4433,204,5,31,4198
2017,8,10,1,4398,183,7,19,4196
2017,8,10,2,4017,178,5,15,3824
2017,8,10,3,2624,118,2,11,2495
2017,8,10,4,1703,76,0,3,1624
2017,8,10,5,836,43,0,2,791
2017,8,10,6,422,21,0,3,398
2017,8,10,7,388,14,0,0,374
2017,8,10,8,566,7,0,0,559
2017,8,10,9,693,34,0,0,659
2017,8,10,10,1323,63,1,5,1255
2017,8,10,11,2384,107,2,12,2265
2017,8,10,12,3605,162,5,18,3425
2017,8,10,13,4259,203,4,29,4027
2017,8,10,14,4567,205,4,27,4335
2017,8,10,15,4347,209,4,39,4099
2017,8,10,16,4396,230,5,19,4147
2017,8,10,17,4785,208,12,31,4546
2017,8,10,18,4747,229,5,27,4491
2017,8,10,19,4174,213,3,37,3924
2017,8,10,20,4015,198,7,19,3798
2017,8,10,21,3844,166,6,18,3660
2017,8,10,22,4123,181,4,19,3923
2017,8,10,23,4168,189,1,16,3963
2017,8,11,0,4319,201,6,19,4099
2017,8,11,1,4119,180,2,28,3911
2017,8,11,2,3728,159,5,18,3551
2017,8,11,3,2552,118,5,6,2428
2017,8,11,4,1451,66,2,2,1383
2017,8,11,5,826,36,0,1,789
2017,8,11,6,515,16,0,2,497
2017,8,11,7,434,20,0,0,414
2017,8,11,8,488,15,0,0,473
2017,8,11,9,876,27,0,4,845
2017,8,11,10,1356,55,0,6,1295
2017,8,11,11,2406,89,0,12,2305
2017,8,11,12,3350,137,4,13,3200
2017,8,11,13,3821,174,5,15,3632
2017,8,11,14,4094,195,5,27,3872
2017,8,11,15,4026,168,8,27,3831
2017,8,11,16,4079,182,8,18,3879
2017,8,11,17,4449,178,4,20,4251
2017,8,11,18,4172,179,1,30,3963
2017,8,11,19,3913,193,12,24,3696
2017,8,11,20,3665,183,7,19,3463
2017,8,11,21,3439,152,2,15,3272
